customer_id,dni,gender,edad,ciudad_residencia,fecha_registro,nivel_riesgo
436,41774346,F,65,Trujillo,2018-09-20 02:56:37,bajo
437,31810617,M,76,Cusco,2019-07-30 23:29:22,medio
438,33763566,F,44,Cusco,2018-02-09 18:47:33,bajo
439,65337219,F,41,Piura,2018-03-27 15:49:57,medio
440,13326769,M,52,Trujillo,2023-06-28 16:10:30,bajo
441,34073380,M,63,Lima,2018-05-25 16:25:59,bajo
442,54585178,F,59,Trujillo,2018-12-30 09:03:58,bajo
443,65259205,M,71,Lima,2019-02-13 02:05:01,bajo
444,99913412,M,56,Trujillo,2019-07-08 04:07:07,bajo
445,43308443,F,43,Arequipa,2018-07-08 21:03:55,bajo
446,45810056,F,66,Iquitos,2018-11-25 05:54:16,bajo
447,31367172,F,79,Trujillo,2018-06-13 22:44:25,bajo
448,24508349,F,55,Chiclayo,2019-04-01 13:16:54,bajo
449,61343880,M,40,Chiclayo,2021-01-21 06:39:01,medio
450,15197528,M,39,Piura,2017-08-27 07:44:42,bajo
451,73174945,F,21,Iquitos,2016-10-24 22:39:39,bajo
452,39854548,F,66,Iquitos,2017-01-14 21:34:33,bajo
453,36786211,M,76,Lima,2016-05-02 16:54:55,bajo
454,71780854,F,26,Cusco,2023-05-20 07:30:32,bajo
455,56930359,M,21,Piura,2015-02-11 03:47:37,medio
456,50962024,M,24,Chiclayo,2015-09-20 14:44:01,bajo
457,40547349,M,40,Chiclayo,2023-03-16 20:36:30,bajo
458,39920292,M,19,Lima,2021-04-25 12:50:22,bajo
459,13176186,M,66,Chiclayo,2020-05-13 22:22:42,bajo
460,98588154,M,41,Chiclayo,2023-05-18 07:07:04,medio
461,35921441,M,57,Lima,2019-09-04 03:09:35,medio
462,63481198,F,72,Chiclayo,2023-05-08 18:11:57,bajo
463,54058573,F,79,Cusco,2018-02-10 07:49:42,bajo
464,47393469,F,48,Arequipa,2023-09-12 01:46:22,bajo
465,19317495,F,64,Piura,2019-10-08 12:23:18,bajo
466,47463522,M,48,Cusco,2021-10-08 08:05:28,bajo
467,57130035,M,64,Cusco,2018-10-12 00:52:33,medio
468,96098221,F,57,Arequipa,2017-03-07 21:25:23,bajo
469,78371272,M,65,Iquitos,2015-12-03 11:09:37,bajo
470,63643924,F,68,Piura,2023-12-11 19:21:04,bajo
471,81969657,M,60,Cusco,2022-03-14 12:33:34,medio
472,54446182,F,51,Chiclayo,2023-02-20 04:15:34,bajo
473,13704481,M,72,Arequipa,2015-07-22 08:05:36,medio
474,25480907,F,41,Iquitos,2023-07-20 06:32:04,bajo
475,45059710,F,66,Piura,2020-11-27 23:29:03,bajo
476,33966966,F,77,Trujillo,2021-09-12 11:19:20,medio
477,87925434,M,43,Lima,2017-12-22 04:07:09,medio
478,45630292,F,33,Chiclayo,2022-10-11 22:00:51,bajo
479,15134794,F,74,Arequipa,2017-01-17 22:36:13,bajo
480,24549543,F,64,Lima,2023-10-26 00:21:05,medio
481,90070438,F,30,Iquitos,2022-10-29 18:41:58,bajo
482,68326160,F,32,Iquitos,2020-05-15 09:19:43,bajo
483,56397338,M,44,Trujillo,2015-02-22 07:28:26,alto
484,52101056,F,21,Cusco,2015-03-15 10:43:23,bajo
485,68571795,F,33,Cusco,2018-08-02 13:40:25,bajo
486,91363974,F,47,Piura,2021-06-15 16:24:17,bajo
487,78642041,M,61,Arequipa,2016-09-18 00:36:19,bajo
488,25521714,M,47,Arequipa,2020-07-15 04:33:49,bajo
489,61700055,F,53,Iquitos,2021-02-24 22:02:48,bajo
490,87388337,F,20,Piura,2019-06-02 17:23:11,bajo
491,35511941,M,39,Lima,2018-03-08 22:11:40,bajo
492,44188276,F,66,Cusco,2019-06-22 06:53:21,bajo
493,15957459,M,39,Cusco,2019-01-13 12:45:14,bajo
494,68526649,M,67,Iquitos,2019-08-02 01:04:03,alto
495,10226999,M,74,Arequipa,2023-01-07 20:06:53,bajo
496,79782527,M,67,Iquitos,2020-11-01 22:15:11,alto
497,82269803,F,72,Arequipa,2021-03-23 18:33:53,bajo
498,36445607,M,77,Piura,2018-02-16 19:11:42,medio
499,58884978,F,66,Trujillo,2023-06-27 05:58:35,bajo
500,67887757,F,29,Lima,2022-03-19 06:56:40,bajo
501,19391725,F,72,Chiclayo,2018-08-01 04:52:44,medio
502,99152472,F,38,Trujillo,2022-02-17 03:40:08,medio
503,54318698,M,73,Trujillo,2021-05-02 10:50:10,bajo
504,93638503,F,21,Arequipa,2021-03-18 12:22:31,medio
505,52133044,F,48,Arequipa,2021-10-25 04:41:53,bajo
506,99038359,M,61,Arequipa,2019-10-04 13:22:43,medio
507,26726926,F,48,Trujillo,2022-09-01 17:34:46,bajo
508,50308572,F,75,Iquitos,2018-01-22 19:01:32,bajo
509,78064830,F,40,Lima,2017-03-25 20:53:22,bajo
510,51511484,F,71,Iquitos,2018-11-21 06:20:38,bajo
511,99508850,F,70,Arequipa,2016-09-12 13:39:19,medio
512,64813568,M,37,Cusco,2019-08-05 09:43:40,bajo
513,53779528,F,32,Iquitos,2019-01-05 05:48:56,bajo
514,64009265,F,40,Lima,2022-05-09 17:07:52,bajo
515,49682169,M,45,Cusco,2021-06-24 17:26:51,bajo
516,84411983,M,33,Lima,2018-05-03 07:03:59,bajo
517,27084279,M,54,Arequipa,2017-06-25 05:47:38,bajo
518,35748341,F,38,Iquitos,2017-07-18 06:13:23,alto
519,66431351,F,32,Chiclayo,2023-01-18 00:56:15,bajo
520,99245317,M,34,Piura,2015-03-02 12:52:35,bajo
521,60888017,F,67,Arequipa,2018-01-02 09:35:09,medio
522,33357554,M,54,Trujillo,2022-03-04 05:43:06,bajo
523,92613013,F,30,Chiclayo,2023-07-02 09:25:42,alto
524,86384014,F,36,Trujillo,2017-04-15 13:52:13,medio
525,50392808,F,47,Lima,2023-10-18 13:40:07,bajo
526,64502486,M,62,Trujillo,2020-05-15 20:39:33,bajo
527,83542887,M,35,Chiclayo,2023-04-12 18:03:51,bajo
528,10054484,M,31,Chiclayo,2020-02-08 08:20:25,bajo
529,50785405,M,79,Arequipa,2019-04-09 11:57:36,medio
530,48508907,F,53,Cusco,2015-10-24 10:55:37,bajo
531,38210242,F,53,Arequipa,2021-10-11 13:59:55,bajo
532,67698610,F,37,Lima,2016-09-07 00:11:30,bajo
533,87844239,F,69,Trujillo,2017-10-11 23:18:26,bajo
534,91424737,F,36,Cusco,2016-01-09 01:16:24,bajo
535,97873101,F,62,Iquitos,2018-08-31 20:48:56,medio
536,53251559,F,61,Piura,2019-04-30 02:25:34,bajo
537,72409658,F,24,Chiclayo,2023-02-09 02:42:33,bajo
538,69295515,M,74,Cusco,2016-08-21 09:34:42,bajo
539,69345683,M,61,Iquitos,2022-08-27 07:12:45,medio
540,38682516,M,70,Cusco,2020-09-10 11:36:00,bajo
541,78608612,F,21,Arequipa,2019-06-03 03:34:44,medio
542,73509974,F,76,Iquitos,2021-02-20 22:33:30,bajo
543,32775593,M,51,Piura,2021-02-16 20:48:43,alto
544,98429450,F,19,Chiclayo,2019-05-21 09:13:13,bajo
545,21381064,F,22,Lima,2020-11-08 09:55:05,bajo
546,48089166,M,72,Lima,2015-05-04 06:03:33,bajo
547,79182797,M,27,Cusco,2022-01-02 14:14:14,bajo
548,99100953,F,49,Iquitos,2017-01-23 08:14:43,bajo
549,94951883,F,59,Cusco,2020-12-21 14:24:29,bajo
550,93115778,F,58,Trujillo,2018-05-21 06:47:03,bajo
551,54988206,F,30,Piura,2017-12-20 13:07:00,bajo
552,22534217,F,56,Chiclayo,2019-11-04 11:55:48,alto
553,41523529,F,22,Cusco,2021-01-15 13:41:55,bajo
554,51663795,F,75,Trujillo,2020-07-13 00:58:38,medio
555,40150759,F,27,Iquitos,2023-09-07 19:00:19,bajo
556,36726767,M,27,Piura,2023-04-18 04:20:11,bajo
557,29777514,M,55,Chiclayo,2022-08-09 03:02:57,bajo
558,13278320,M,44,Lima,2016-05-02 04:58:39,bajo
559,16202700,F,77,Trujillo,2021-06-25 21:25:34,alto
560,42862209,F,68,Iquitos,2019-11-16 09:29:33,bajo
561,73771720,F,38,Piura,2022-11-21 15:43:22,medio
562,92043803,M,25,Trujillo,2017-06-19 01:20:57,alto
563,19774839,M,18,Cusco,2017-11-07 06:40:30,bajo
564,71124923,M,45,Arequipa,2020-09-27 10:59:30,alto
565,65625330,M,66,Lima,2022-03-06 01:50:00,bajo
566,94525678,F,56,Cusco,2021-11-20 04:04:56,alto
567,87265240,M,31,Cusco,2016-03-19 07:36:01,medio
568,36096655,M,38,Iquitos,2016-05-06 14:01:33,bajo
569,61536717,F,47,Iquitos,2017-10-03 15:06:54,alto
570,76354180,M,38,Piura,2020-11-05 05:08:51,bajo
571,63640499,F,66,Iquitos,2018-11-19 02:19:32,bajo
572,42747037,F,26,Trujillo,2020-05-01 21:50:00,bajo
573,29806690,M,34,Lima,2020-05-23 00:18:31,bajo
574,98054615,F,22,Cusco,2019-12-16 10:12:31,bajo
575,10744212,F,75,Piura,2019-07-21 00:22:26,medio
576,24305904,F,74,Lima,2021-09-23 06:34:22,bajo
577,67062156,M,79,Iquitos,2019-08-13 11:26:52,bajo
578,39372360,F,48,Iquitos,2022-07-27 12:03:20,bajo
579,33607110,M,69,Trujillo,2021-03-06 15:03:57,bajo
580,79519112,M,78,Iquitos,2023-11-11 23:33:38,medio
581,72350830,M,57,Cusco,2022-08-29 23:54:40,medio
582,16740197,F,55,Chiclayo,2022-01-16 10:31:24,alto
583,84813739,M,60,Cusco,2017-11-05 16:17:05,bajo
584,43446826,M,36,Cusco,2018-02-16 15:05:49,bajo
585,26288475,F,53,Iquitos,2015-05-24 13:05:04,alto
586,71265269,M,67,Lima,2017-02-15 23:18:11,medio
587,27896471,M,50,Iquitos,2018-12-28 22:08:35,bajo
588,72363359,M,30,Lima,2019-04-13 16:19:17,bajo
589,99600766,M,31,Lima,2016-05-12 12:07:08,alto
590,81287314,M,73,Lima,2018-08-01 10:41:48,medio
591,85017682,M,50,Piura,2017-11-03 03:29:35,bajo
592,89920257,F,79,Arequipa,2021-10-03 03:43:47,medio
593,52587010,M,46,Iquitos,2016-10-02 01:51:46,bajo
594,69401199,M,60,Piura,2016-08-16 18:00:14,bajo
595,92228802,F,66,Cusco,2016-02-01 09:24:42,bajo
596,77750178,M,53,Piura,2023-01-19 06:34:48,bajo
597,67276174,F,75,Trujillo,2015-12-01 11:01:52,bajo
598,83534128,M,61,Chiclayo,2015-06-13 19:49:12,bajo
599,69849511,M,27,Lima,2021-10-02 22:47:53,bajo
600,31361812,M,48,Iquitos,2023-11-30 21:58:38,medio
601,73709724,M,23,Trujillo,2016-06-01 07:19:11,alto
602,70407340,M,74,Iquitos,2016-10-07 18:55:36,bajo
603,44788100,M,18,Chiclayo,2019-06-19 19:43:07,bajo
604,43183955,M,24,Trujillo,2017-08-22 20:11:29,alto
605,95585469,M,75,Iquitos,2016-06-07 21:24:24,bajo
606,47220099,M,44,Cusco,2021-08-19 10:04:48,medio
607,79967676,M,38,Lima,2020-04-06 08:41:46,medio
608,75041510,M,45,Trujillo,2018-11-26 04:02:23,bajo
609,94120751,F,33,Cusco,2019-03-18 06:26:33,medio
610,42111036,F,73,Lima,2019-11-01 19:17:20,medio
611,46855845,M,63,Arequipa,2022-07-16 16:52:22,bajo
612,69038700,F,40,Cusco,2017-02-24 11:52:50,bajo
613,20399639,F,69,Piura,2017-03-26 17:27:41,bajo
614,48349783,M,37,Iquitos,2023-12-18 01:30:36,bajo
615,41473195,F,55,Lima,2017-11-26 02:54:26,bajo
616,46468984,F,71,Trujillo,2015-06-27 12:51:38,bajo
617,55076693,M,42,Chiclayo,2015-08-07 10:41:26,bajo
618,52910691,M,45,Trujillo,2021-01-26 08:01:21,alto
619,82498004,F,22,Piura,2020-07-13 17:32:06,bajo
620,20814950,F,73,Iquitos,2023-02-06 17:20:28,bajo
621,28572252,M,38,Piura,2022-12-13 00:56:27,bajo
622,30244148,M,35,Trujillo,2019-08-20 17:23:03,bajo
623,41039390,M,64,Iquitos,2022-07-27 04:05:07,bajo
624,61410126,M,23,Chiclayo,2017-04-19 13:47:42,bajo
625,30509175,F,74,Lima,2018-01-05 01:37:02,bajo
626,38716269,M,46,Iquitos,2022-10-07 20:41:23,medio
627,18620650,M,36,Cusco,2022-05-26 20:31:38,alto
628,65682626,F,50,Iquitos,2023-11-27 15:59:02,bajo
629,64707061,M,18,Piura,2020-04-08 04:02:38,bajo
630,54410148,M,62,Piura,2020-11-27 05:29:21,bajo
631,82828034,F,20,Piura,2023-03-12 21:06:16,medio
632,72535301,F,59,Chiclayo,2018-11-12 07:50:55,bajo
633,65804273,F,38,Iquitos,2016-07-10 11:15:50,alto
634,18357162,F,52,Iquitos,2022-07-08 14:59:07,bajo
635,37760841,M,58,Arequipa,2020-03-28 00:37:53,bajo
636,66390708,M,57,Chiclayo,2021-03-22 21:33:45,bajo
637,62274692,F,20,Lima,2022-01-05 08:17:15,alto
638,88393811,M,42,Lima,2019-06-03 09:14:04,medio
639,12621534,M,62,Lima,2017-08-25 14:16:56,bajo
640,87267850,M,55,Lima,2020-03-01 08:04:30,bajo
641,61053877,M,62,Lima,2015-03-07 14:11:53,bajo
642,74019136,M,72,Trujillo,2015-01-01 13:46:19,bajo
643,10791358,M,37,Piura,2023-11-26 18:34:27,medio
644,57212267,M,69,Chiclayo,2017-04-26 22:35:49,medio
645,50079111,M,61,Trujillo,2020-11-06 19:50:10,medio
646,62343121,F,62,Chiclayo,2019-11-17 21:05:10,alto
647,66240084,F,51,Arequipa,2022-12-25 11:52:13,bajo
648,82238741,F,38,Iquitos,2015-02-21 16:20:12,medio
649,83300637,F,73,Cusco,2023-05-15 18:09:53,medio
650,90967191,M,72,Piura,2023-02-12 09:23:54,bajo
651,39600202,M,65,Arequipa,2020-02-05 17:09:32,medio
652,75529051,F,40,Trujillo,2015-02-26 17:57:05,bajo
653,39450273,F,23,Cusco,2022-04-28 15:09:58,medio
654,46632757,F,68,Iquitos,2019-12-26 03:47:09,bajo
655,68496914,M,70,Arequipa,2018-12-07 17:20:18,bajo
656,75181765,M,30,Iquitos,2015-02-14 20:25:26,bajo
657,13895645,M,66,Iquitos,2021-05-10 17:48:50,bajo
658,62191530,M,40,Chiclayo,2018-03-17 17:44:33,bajo
659,55114543,F,26,Cusco,2022-01-02 10:30:08,bajo
660,99774697,F,34,Chiclayo,2022-06-09 02:01:34,bajo
661,64266464,M,78,Iquitos,2021-09-18 21:41:48,bajo
662,32151928,F,19,Arequipa,2019-04-02 19:12:38,medio
663,72732043,F,36,Iquitos,2017-10-11 12:30:41,alto
664,27129912,M,36,Trujillo,2021-08-18 15:44:45,bajo
665,93517915,M,73,Iquitos,2021-06-09 00:50:37,medio
666,81688860,M,24,Chiclayo,2018-10-02 17:07:37,bajo
667,13619375,M,71,Cusco,2019-06-23 02:27:41,medio
668,62884503,M,59,Arequipa,2016-05-07 04:36:41,bajo
669,89442503,M,59,Chiclayo,2022-03-08 16:54:02,bajo
670,85751409,M,76,Iquitos,2019-01-28 14:02:48,bajo
671,98986321,M,37,Trujillo,2023-10-16 02:28:35,bajo
672,13637575,F,26,Piura,2019-08-17 07:27:53,medio
673,21267237,M,34,Trujillo,2019-11-04 22:05:20,medio
674,96268397,F,44,Iquitos,2019-07-29 09:38:44,bajo
675,67527432,M,64,Trujillo,2022-01-09 16:41:22,bajo
676,28213276,F,19,Piura,2018-03-14 04:41:04,medio
677,71968116,M,79,Trujillo,2016-03-01 10:05:06,medio
678,34391257,M,53,Piura,2018-02-07 10:31:48,bajo
679,16749089,F,36,Iquitos,2017-04-28 22:51:11,bajo
680,44917589,F,34,Piura,2019-12-05 11:34:53,bajo
681,60882459,F,22,Chiclayo,2016-11-16 17:31:52,bajo
682,53936531,M,56,Chiclayo,2022-09-30 09:40:18,bajo
683,38408562,M,35,Piura,2022-09-14 09:32:38,bajo
684,71028710,F,70,Arequipa,2019-08-18 23:34:56,medio
685,53868501,F,71,Cusco,2023-05-16 03:45:51,bajo
686,55298556,F,76,Arequipa,2018-03-12 21:11:31,alto
687,60885459,F,24,Piura,2020-06-15 09:51:28,medio
688,47346970,M,34,Cusco,2015-05-01 12:27:05,alto
689,66581473,F,56,Chiclayo,2017-08-03 10:08:57,bajo
690,43859311,M,53,Cusco,2015-11-05 09:40:12,medio
691,20993268,M,57,Piura,2015-05-18 12:23:49,bajo
692,73123515,M,62,Chiclayo,2018-03-01 09:01:25,bajo
693,12601580,F,21,Cusco,2016-09-27 12:07:40,bajo
694,82399599,M,55,Cusco,2019-10-19 23:58:09,bajo
695,16990811,M,42,Arequipa,2019-07-31 17:17:19,medio
696,56970882,F,22,Cusco,2017-02-15 23:11:51,medio
697,40094589,M,47,Iquitos,2022-06-17 05:25:36,bajo
698,97260863,F,29,Piura,2015-02-20 23:28:56,bajo
699,19209801,M,21,Lima,2018-12-17 15:13:06,bajo
700,97477029,M,41,Lima,2016-07-14 11:08:58,bajo
701,15403355,F,46,Lima,2017-07-25 07:34:53,medio
702,14164775,M,26,Piura,2015-04-02 11:55:43,bajo
703,43189803,M,21,Lima,2023-05-25 23:55:05,alto
704,36757737,M,68,Arequipa,2018-09-11 13:26:06,bajo
705,12735359,M,41,Piura,2020-10-25 13:44:27,bajo
706,93394260,F,31,Iquitos,2022-02-24 07:10:59,bajo
707,30452412,M,22,Chiclayo,2020-04-20 01:40:57,bajo
708,42016960,F,35,Iquitos,2023-06-24 22:09:42,bajo
709,26941092,M,59,Piura,2021-04-26 18:44:49,medio
710,73560289,F,74,Piura,2022-11-21 05:38:22,medio
711,99853245,F,36,Cusco,2015-07-17 04:58:56,bajo
712,25353091,F,29,Cusco,2020-08-14 02:14:52,bajo
713,85694715,M,35,Cusco,2016-05-13 11:44:04,bajo
714,39254705,M,34,Trujillo,2017-06-26 18:11:46,bajo
715,72415804,M,47,Arequipa,2015-12-15 05:02:38,bajo
716,44392446,F,41,Piura,2019-07-14 23:53:37,bajo
717,59512272,F,28,Iquitos,2021-09-04 10:10:37,medio
718,32520277,F,52,Piura,2016-03-19 13:39:26,medio
719,91321540,M,40,Cusco,2022-12-31 09:22:08,alto
720,91503378,F,34,Piura,2018-02-02 10:42:45,bajo
721,25372341,F,18,Chiclayo,2018-04-09 05:47:31,alto
722,31980274,M,32,Piura,2019-04-03 22:33:11,bajo
723,51746937,M,49,Iquitos,2021-06-29 00:56:49,bajo
724,24508768,F,77,Lima,2015-03-20 09:21:30,alto
725,87669750,F,26,Chiclayo,2017-01-27 20:13:30,bajo
726,13446499,F,32,Chiclayo,2019-03-27 23:57:30,bajo
727,51870192,M,45,Piura,2021-07-19 01:13:16,medio
728,87282128,F,41,Trujillo,2022-07-15 11:07:25,alto
729,60372847,M,77,Cusco,2019-03-16 19:29:51,medio
730,63238057,M,78,Arequipa,2015-07-28 05:25:02,bajo
731,36619372,M,52,Arequipa,2018-05-22 15:51:20,bajo
732,20200074,F,39,Lima,2022-11-03 12:38:30,alto
733,89470029,F,44,Arequipa,2016-08-06 20:22:34,bajo
734,94187049,F,36,Arequipa,2023-11-13 05:53:54,bajo
735,42594692,M,62,Cusco,2018-07-19 05:53:23,bajo
736,23676961,F,29,Cusco,2023-01-17 00:51:23,bajo
737,50477742,M,37,Trujillo,2021-08-14 22:13:16,bajo
738,90585882,F,18,Iquitos,2020-04-23 09:07:18,bajo
739,26247735,M,38,Lima,2020-06-30 10:40:29,bajo
740,85958181,M,66,Arequipa,2017-09-12 13:51:06,bajo
741,15512205,M,62,Trujillo,2015-09-20 03:13:11,bajo
742,56600900,M,18,Lima,2023-11-11 22:09:15,bajo
743,81503856,F,27,Chiclayo,2017-01-28 23:03:45,medio
744,67495923,F,64,Arequipa,2019-04-24 00:44:01,bajo
745,98787891,M,76,Arequipa,2023-03-10 06:09:31,bajo
746,59737181,F,76,Cusco,2020-01-31 18:14:15,alto
747,19255216,M,49,Piura,2018-05-19 19:48:56,bajo
748,77908907,F,79,Lima,2021-02-17 14:43:06,bajo
749,96911784,F,56,Arequipa,2015-11-20 15:51:08,bajo
750,55799273,F,77,Lima,2018-09-15 06:56:15,medio
751,11698142,M,39,Iquitos,2016-12-02 17:06:45,alto
752,66379329,F,35,Trujillo,2019-01-06 05:46:34,alto
753,75793759,F,65,Trujillo,2022-05-21 18:52:41,medio
754,24165187,M,63,Piura,2020-07-09 10:57:32,bajo
755,68186525,M,49,Arequipa,2015-04-04 15:03:33,bajo
756,58612055,F,44,Iquitos,2017-11-05 22:35:05,bajo
757,95306788,F,45,Cusco,2019-09-12 15:01:20,bajo
758,71705170,F,35,Arequipa,2017-01-13 11:26:25,medio
759,30534124,F,76,Lima,2021-09-25 11:12:43,bajo
760,68450095,F,56,Chiclayo,2019-02-19 12:06:32,bajo
761,33640702,M,66,Trujillo,2015-02-25 11:42:57,medio
762,80027662,M,46,Lima,2015-09-18 22:30:18,bajo
763,97302916,M,35,Piura,2023-02-01 05:30:02,bajo
764,46249845,F,61,Trujillo,2017-08-21 02:04:26,bajo
765,92666356,M,25,Cusco,2021-04-26 18:58:59,bajo
766,82232344,F,71,Trujillo,2016-07-10 00:12:38,bajo
767,74893936,F,48,Chiclayo,2019-03-26 12:09:06,bajo
768,72394301,F,79,Iquitos,2017-09-06 21:41:53,bajo
769,68461818,M,51,Arequipa,2023-07-04 09:21:22,medio
770,89520597,F,24,Chiclayo,2016-07-21 22:47:14,alto
771,46023439,M,53,Iquitos,2020-10-03 21:09:39,bajo
772,53258988,F,35,Chiclayo,2016-01-09 03:39:12,bajo
773,42949803,M,77,Arequipa,2016-01-07 10:18:48,medio
774,21631697,M,55,Trujillo,2021-01-18 02:38:19,alto
775,47437115,F,76,Piura,2017-08-14 09:58:50,bajo
776,70505620,M,26,Arequipa,2016-10-29 07:24:16,bajo
777,42730796,M,76,Arequipa,2017-02-20 20:45:02,medio
778,72372114,F,26,Iquitos,2023-04-20 08:24:12,bajo
779,86483924,F,63,Cusco,2018-12-16 18:57:21,bajo
780,91917334,F,25,Trujillo,2020-05-22 03:37:33,bajo
781,99682738,F,68,Arequipa,2020-11-28 03:46:29,bajo
782,60867083,F,52,Piura,2022-06-19 02:30:13,bajo
783,55150390,M,35,Lima,2018-04-14 01:04:18,bajo
784,13852048,M,22,Trujillo,2015-05-13 16:21:53,medio
785,76344695,M,31,Cusco,2021-06-05 08:59:14,bajo
786,53622663,F,45,Chiclayo,2021-02-03 13:48:30,bajo
787,34406132,F,47,Arequipa,2017-04-17 04:43:05,bajo
788,75437844,M,21,Piura,2019-04-07 18:31:59,medio
789,38470244,M,56,Trujillo,2015-09-03 08:57:30,bajo
790,57623800,F,37,Piura,2023-04-04 13:29:59,bajo
791,44675473,M,42,Piura,2022-06-11 12:43:45,bajo
792,55679506,F,45,Iquitos,2020-01-06 07:01:35,medio
793,47535126,F,29,Chiclayo,2023-05-04 07:48:59,bajo
794,90014570,F,19,Cusco,2018-03-25 05:25:24,bajo
795,47080140,M,60,Trujillo,2018-03-05 15:47:40,bajo
796,84597009,F,31,Arequipa,2020-11-30 07:30:52,medio
797,11362459,F,39,Cusco,2020-07-04 06:47:27,bajo
798,79340535,F,48,Arequipa,2022-12-20 12:05:00,medio
799,35643159,F,40,Lima,2019-09-07 19:21:32,medio
800,21490777,F,65,Piura,2017-09-23 08:08:34,alto
801,42394260,F,37,Lima,2016-03-03 23:37:14,bajo
802,64549859,M,78,Iquitos,2017-08-21 07:04:31,alto
803,75575808,F,55,Piura,2022-08-24 09:01:47,bajo
804,84514489,F,72,Chiclayo,2020-01-12 05:54:08,bajo
805,42255732,M,21,Cusco,2019-06-25 09:29:23,medio
806,73900135,F,32,Arequipa,2021-03-31 03:48:52,bajo
807,96691619,F,41,Iquitos,2022-09-22 13:09:58,bajo
808,75876924,F,42,Chiclayo,2015-01-05 11:20:52,bajo
809,70152969,M,18,Arequipa,2023-08-10 21:53:09,bajo
810,12314351,M,24,Cusco,2021-06-13 07:04:25,bajo
811,22489409,F,74,Trujillo,2018-02-26 20:52:42,medio
812,49491631,F,48,Iquitos,2015-04-27 07:42:25,medio
813,39742165,M,29,Lima,2021-03-12 06:49:42,bajo
814,64277800,F,59,Lima,2019-01-23 18:25:57,bajo
815,42655866,F,22,Arequipa,2020-06-15 17:22:10,alto
816,51098277,F,61,Arequipa,2016-01-29 14:12:27,bajo
817,99115205,F,67,Arequipa,2021-08-04 18:49:22,bajo
818,88055069,M,59,Iquitos,2018-03-25 19:23:07,bajo
819,59529086,M,55,Cusco,2023-12-01 10:56:55,bajo
820,73519947,M,77,Trujillo,2023-06-19 15:54:29,bajo
821,84285882,F,29,Lima,2017-08-15 17:45:24,bajo
822,81259135,M,56,Chiclayo,2019-10-26 07:16:10,bajo
823,56138336,M,35,Piura,2020-06-27 13:36:18,bajo
824,67110154,M,19,Iquitos,2021-12-21 10:28:50,bajo
825,83871890,F,27,Iquitos,2020-06-23 23:42:29,medio
826,54398056,F,32,Cusco,2016-11-17 09:36:20,medio
827,57219209,M,47,Lima,2016-08-21 02:46:47,bajo
828,70900658,M,61,Trujillo,2023-11-26 01:19:09,bajo
829,46361787,F,75,Cusco,2016-02-19 08:01:09,alto
830,51154241,M,34,Chiclayo,2015-09-30 00:32:16,bajo
831,43742830,M,21,Lima,2017-03-17 09:20:28,medio
832,40942292,M,24,Cusco,2018-01-15 00:32:55,bajo
833,26194158,M,79,Lima,2015-07-14 07:52:48,alto
834,35848226,M,58,Lima,2018-06-09 16:12:32,bajo
835,52352128,M,48,Iquitos,2016-10-27 05:13:27,bajo
836,26046365,M,68,Trujillo,2023-04-04 23:39:49,medio
837,81922443,F,77,Iquitos,2018-04-05 15:56:42,bajo
838,34850391,M,76,Piura,2016-09-05 15:12:08,bajo
839,35708194,F,72,Trujillo,2015-07-17 16:55:03,bajo
840,39042654,F,56,Lima,2021-08-11 16:03:21,medio
841,74988034,M,72,Cusco,2023-05-03 04:37:12,bajo
842,47111151,F,51,Chiclayo,2023-12-12 08:09:53,bajo
843,89133014,M,23,Trujillo,2019-05-10 08:19:13,bajo
844,80415568,F,67,Piura,2015-11-02 00:10:45,bajo
845,90099897,M,55,Lima,2021-03-26 10:40:18,bajo
846,47983442,M,62,Chiclayo,2018-10-03 12:34:03,bajo
847,23492385,M,75,Trujillo,2016-03-16 09:29:30,bajo
848,36054020,F,68,Iquitos,2015-03-23 07:32:29,bajo
849,49761527,F,79,Iquitos,2018-07-21 01:16:49,bajo
850,40532273,F,51,Trujillo,2023-05-12 11:41:56,bajo
851,58436637,M,61,Trujillo,2016-05-11 20:01:23,bajo
852,34084236,F,32,Trujillo,2022-12-18 10:02:17,bajo
853,50569669,M,31,Chiclayo,2016-01-13 04:16:05,alto
854,11898961,F,23,Iquitos,2021-02-20 17:11:39,bajo
855,81690398,M,67,Cusco,2022-01-28 15:26:14,medio
856,26989677,M,54,Piura,2021-04-12 07:30:20,bajo
857,46817443,M,67,Piura,2015-12-29 06:19:46,bajo
858,16109013,M,49,Lima,2019-07-10 17:18:03,bajo
859,17318358,F,20,Arequipa,2015-09-10 14:38:15,bajo
860,84270583,M,20,Cusco,2016-03-13 09:02:18,alto
861,49209916,F,39,Iquitos,2020-03-03 09:31:55,alto
862,26948946,M,39,Lima,2016-04-29 06:33:53,medio
863,95613415,F,27,Lima,2018-09-03 13:21:02,bajo
864,75884623,M,68,Trujillo,2023-11-02 23:15:34,bajo
865,23769080,M,20,Arequipa,2016-08-26 11:28:22,bajo
866,11646234,F,78,Iquitos,2016-09-20 23:47:00,alto
867,87049595,M,29,Arequipa,2018-12-06 11:54:05,bajo
868,48163378,M,46,Cusco,2021-07-22 08:44:13,bajo
869,73001391,F,65,Arequipa,2018-03-23 06:23:07,bajo
